EmployeeID,Age,Gender,Department,Tenure,PerformanceScore,JobSatisfaction,EngagementScore,TrainingHours,PromotionLastYear,Turnover
2598,62,M,Sales,4,2.2,3.7,4.0,23,No,1
2599,46,F,Marketing,2,4.7,4.1,2.6,80,No,1
2600,57,F,IT,6,1.2,2.7,3.7,46,Yes,1
2601,40,M,IT,3,1.4,4.4,2.9,82,No,0
2602,33,M,HR,4,2.9,4.8,3.0,14,Yes,0
2603,57,F,IT,3,1.9,1.7,1.1,9,Yes,1
2604,53,M,Finance,9,1.7,3.9,3.2,56,No,1
2605,37,F,Finance,4,2.1,1.0,4.7,7,Yes,1
2606,38,F,Marketing,3,2.1,3.6,1.4,53,Yes,0
2607,55,M,HR,7,4.0,3.6,1.7,51,Yes,0
2608,42,F,IT,7,2.3,1.3,4.0,32,No,0
2609,56,M,Marketing,5,2.3,1.6,3.1,74,Yes,1
2610,46,M,Finance,7,4.1,4.8,3.4,32,No,0
2611,59,M,Sales,3,3.1,1.2,2.0,44,Yes,0
2612,21,M,Marketing,9,1.4,2.1,4.5,86,No,1
2613,33,M,HR,1,2.5,2.2,4.2,16,No,1
2614,62,M,Finance,8,5.0,2.3,2.5,38,No,0
2615,39,F,Finance,4,3.5,1.4,1.6,51,Yes,0
2616,49,M,Finance,1,2.8,2.5,4.9,7,No,0
2617,55,F,IT,3,2.1,4.0,1.6,57,Yes,0
2618,47,M,Sales,7,2.1,3.5,2.9,46,No,0
2619,62,F,HR,9,1.7,1.8,2.1,93,No,0
2620,58,M,Marketing,2,2.5,3.9,1.7,51,Yes,0
2621,63,M,IT,1,2.3,1.5,1.7,29,Yes,0
2622,61,M,HR,7,4.6,1.8,3.5,92,No,1
2623,42,F,Marketing,1,1.8,4.3,1.6,60,Yes,0
2624,32,F,Marketing,5,1.8,4.2,3.1,84,Yes,0
2625,36,M,Finance,6,4.7,3.1,3.8,88,Yes,0
2626,24,M,Finance,5,2.0,4.3,2.6,24,No,1
2627,29,F,Sales,2,3.8,4.7,4.6,53,No,1
2628,58,M,Finance,7,1.8,1.4,4.7,54,No,0
2629,49,M,Finance,4,2.7,2.0,4.9,15,No,1
2630,34,F,Sales,8,3.1,1.4,1.2,46,Yes,1
2631,53,F,Sales,7,2.0,1.8,1.3,70,Yes,0
2632,44,M,IT,4,4.8,1.7,1.8,34,No,1
2633,50,M,HR,5,4.7,3.0,4.1,26,Yes,1
2634,35,M,HR,2,1.3,1.9,4.9,50,No,0
2635,59,M,Sales,9,3.3,5.0,2.1,36,No,1
2636,64,M,IT,7,1.8,3.0,2.5,94,No,1
2637,43,F,Marketing,2,2.9,2.4,1.8,2,No,1
2638,35,M,Finance,5,1.6,2.5,1.3,66,No,1
2639,63,M,Marketing,3,5.0,3.8,1.3,97,Yes,0
2640,63,F,Marketing,3,4.6,4.3,3.3,44,Yes,0
2641,59,F,Marketing,6,3.3,1.8,1.3,52,Yes,1
2642,54,F,IT,5,2.9,4.6,3.0,79,No,0
2643,50,F,Finance,4,3.8,2.1,2.3,53,No,1
2644,24,M,Sales,4,2.6,5.0,2.3,73,Yes,1
2645,27,F,Sales,6,3.3,1.2,4.3,4,Yes,1
2646,59,M,Sales,9,4.6,1.5,4.2,56,No,1
2647,23,M,Sales,3,1.0,4.0,2.3,51,Yes,1
2648,28,F,Sales,8,1.3,3.0,2.8,32,Yes,1
2649,37,F,Marketing,3,4.5,1.8,1.1,4,Yes,0
2650,33,F,Finance,3,3.7,4.1,3.3,68,No,1
2651,43,F,Marketing,3,3.2,2.5,2.6,6,No,1
2652,22,M,Marketing,2,4.5,1.7,3.6,59,Yes,0
2653,48,M,Finance,8,2.5,1.7,2.9,73,No,1
2654,63,M,Sales,3,2.8,4.4,2.7,27,No,0
2655,63,F,Sales,1,1.3,1.3,2.7,71,Yes,1
2656,42,F,HR,5,1.5,2.3,2.4,95,Yes,0
2657,19,F,Finance,7,2.2,1.1,2.6,24,Yes,0
2658,18,F,Marketing,3,1.4,3.6,4.7,64,Yes,0
2659,50,M,Marketing,6,4.3,4.1,4.0,39,Yes,1
2660,23,M,HR,5,2.2,2.6,4.6,3,No,1
2661,64,M,IT,1,2.8,2.0,3.7,55,Yes,0
2662,61,M,IT,3,3.3,4.5,1.5,70,No,0
2663,36,M,HR,4,3.0,1.5,5.0,42,No,0
2664,54,M,Finance,5,2.9,3.1,3.3,86,No,1
2665,36,F,Sales,3,2.6,1.9,5.0,77,Yes,1
2666,22,F,Finance,4,1.1,2.7,1.1,74,No,0
2667,56,M,HR,3,4.0,2.6,4.7,48,No,0
2668,45,M,HR,8,3.9,2.0,3.8,3,Yes,0
2669,45,F,Marketing,4,4.7,3.1,3.4,90,No,1
2670,36,F,Finance,8,4.4,4.1,1.4,82,Yes,1
2671,64,M,HR,6,4.5,3.8,3.7,65,Yes,0
2672,27,F,Sales,7,4.9,3.7,1.3,27,Yes,1
2673,49,M,Sales,7,2.2,4.0,1.6,16,No,0
2674,24,M,Finance,5,2.4,2.2,4.9,40,Yes,1
2675,50,M,IT,1,2.0,5.0,2.6,32,No,0
2676,64,M,Sales,7,2.6,1.2,3.0,97,No,0
2677,35,M,Sales,1,1.1,1.3,1.6,60,Yes,1
2678,36,M,Finance,8,2.8,1.4,2.5,50,No,0
2679,41,F,Sales,1,2.4,3.4,1.5,98,No,1
2680,21,M,Marketing,3,3.6,1.9,2.5,57,No,1
2681,46,F,IT,9,4.1,1.8,3.1,83,No,1
2682,39,F,Finance,5,2.0,4.6,2.9,2,Yes,1
2683,44,F,Finance,1,1.7,4.0,2.1,62,No,1
2684,41,F,IT,3,3.0,2.9,1.4,3,No,0
2685,31,F,IT,7,1.2,4.8,4.1,14,Yes,0
2686,35,M,Sales,5,3.4,3.0,3.7,86,Yes,1
2687,29,F,Finance,3,3.0,4.2,3.5,18,Yes,1
2688,20,F,HR,6,4.0,2.8,1.8,56,Yes,1
2689,48,M,IT,6,1.7,3.5,4.6,75,No,1
2690,39,F,Marketing,9,1.5,3.7,4.6,69,No,0
2691,24,F,Sales,6,1.1,4.9,2.4,35,No,0
2692,52,F,HR,1,3.0,2.6,3.4,79,Yes,1
2693,34,F,Marketing,4,4.3,1.9,1.7,14,No,0
2694,25,F,Sales,6,1.6,2.7,3.2,42,No,0
2695,24,F,Sales,8,4.9,1.6,1.5,90,Yes,1
2696,62,F,Finance,2,1.8,3.9,1.6,27,No,1
2697,56,F,HR,6,3.2,1.6,3.6,76,Yes,0
2698,31,F,Finance,1,1.3,1.6,2.8,24,Yes,1
2699,40,F,HR,1,4.4,2.6,1.3,47,No,1
2700,62,M,IT,8,2.1,3.5,4.2,17,No,0
2701,34,M,IT,2,4.2,4.3,1.4,63,No,1
2702,33,M,Marketing,9,2.7,3.0,2.1,81,Yes,0
2703,44,M,Marketing,2,2.9,1.7,4.0,65,No,1
2704,63,F,Sales,4,3.3,4.6,3.3,14,Yes,1
2705,61,F,Marketing,5,4.8,3.2,3.7,99,Yes,0
2706,57,M,Finance,5,2.3,1.0,4.9,93,No,0
2707,60,F,Finance,8,4.2,4.0,3.4,53,Yes,0
2708,64,M,Marketing,4,3.0,4.0,2.3,28,No,1
2709,29,F,HR,7,2.1,3.0,4.4,34,No,0
2710,57,M,Finance,2,3.9,4.6,3.8,9,No,0
2711,38,F,Marketing,9,2.2,2.0,4.4,36,Yes,1
2712,60,F,HR,2,4.4,1.1,3.5,7,Yes,0
2713,18,M,Finance,7,4.9,1.4,2.3,79,No,0
2714,22,M,Finance,3,2.2,1.3,3.8,69,Yes,1
2715,64,F,Sales,2,1.2,3.5,1.5,16,No,0
2716,26,F,Finance,5,3.6,2.1,4.8,82,No,1
2717,37,M,Sales,3,4.7,2.6,1.9,56,Yes,0
2718,50,F,IT,6,3.9,1.9,2.6,33,Yes,1
2719,43,M,Sales,1,4.2,4.9,4.4,90,Yes,1
2720,22,F,HR,6,4.7,3.2,3.7,2,No,0
2721,50,F,Sales,9,2.3,1.2,3.9,44,Yes,0
2722,24,F,Marketing,6,4.7,2.4,3.1,63,No,1
2723,29,M,IT,7,1.5,3.6,3.0,16,Yes,0
2724,54,M,Marketing,6,1.7,2.6,4.5,91,Yes,0
2725,18,M,HR,6,4.5,1.3,3.6,0,Yes,0
2726,27,M,Marketing,2,4.3,2.7,3.2,59,No,0
2727,45,F,Marketing,8,2.8,4.6,2.9,69,Yes,1
2728,50,F,Marketing,5,4.3,1.5,2.7,4,Yes,1
2729,54,F,Marketing,3,4.1,4.2,4.0,71,No,0
2730,46,F,Sales,4,2.2,2.2,3.5,62,No,1
2731,34,M,HR,5,3.6,3.4,1.3,52,Yes,1
2732,52,M,Sales,9,4.3,1.4,2.0,60,No,0
2733,36,M,HR,7,1.6,3.5,2.8,40,No,0
2734,37,F,Finance,7,1.8,2.7,3.2,1,No,1
2735,36,M,Marketing,7,1.5,3.6,3.2,50,Yes,0
2736,25,M,Marketing,4,3.7,2.2,1.6,41,Yes,1
2737,59,M,HR,8,4.8,5.0,2.3,93,No,0
2738,50,M,HR,9,2.9,1.2,2.1,29,Yes,0
2739,45,F,Marketing,1,3.8,3.8,1.6,19,Yes,0
2740,64,F,Marketing,6,4.0,2.9,2.5,27,No,1
2741,35,F,Sales,1,3.4,4.9,4.5,42,Yes,0
2742,63,F,HR,1,1.4,4.1,1.5,56,Yes,1
2743,38,F,HR,9,2.6,4.2,3.9,48,No,1
2744,63,F,Sales,8,2.6,3.9,2.3,30,No,0
2745,18,M,HR,9,3.1,1.2,4.3,94,No,0
2746,51,M,HR,6,3.6,3.8,1.0,90,Yes,0
2747,51,M,IT,9,3.7,1.4,3.7,72,Yes,0
2748,44,M,Sales,3,3.2,4.9,4.6,77,Yes,0
2749,30,F,HR,4,4.2,2.9,2.8,81,No,0
2750,52,M,IT,1,2.2,4.1,2.4,44,Yes,1
2751,49,F,HR,2,4.6,3.0,4.9,53,No,1
2752,44,F,Sales,7,1.5,3.7,2.5,31,No,1
2753,57,F,IT,9,1.6,2.2,3.2,42,Yes,1
2754,57,M,Sales,2,1.6,4.2,4.1,79,Yes,0
2755,59,M,IT,9,4.1,2.7,1.6,59,No,1
2756,27,F,Marketing,5,2.2,3.7,2.9,48,Yes,0
2757,47,F,Finance,7,1.3,4.5,3.7,38,No,0
2758,54,M,IT,6,3.4,2.1,1.4,70,No,1
2759,27,F,Finance,7,4.2,1.9,2.4,91,No,1
2760,41,M,HR,4,4.0,1.7,1.9,64,No,0
2761,41,M,Marketing,8,3.7,4.3,3.3,21,No,1
2762,64,M,Finance,6,4.1,1.2,3.6,46,Yes,1
2763,42,M,HR,7,3.9,1.6,1.6,4,Yes,1
2764,48,M,HR,9,2.1,3.6,3.5,83,Yes,0
2765,36,M,Marketing,9,1.9,3.0,2.2,44,No,0
2766,63,M,Finance,6,2.5,3.3,4.9,89,Yes,0
2767,34,M,Finance,4,4.9,1.2,1.9,78,No,1
2768,31,M,Finance,4,2.5,1.3,1.1,22,Yes,1
2769,35,F,Finance,1,1.6,5.0,4.8,55,Yes,1
2770,62,F,HR,4,1.8,4.1,1.1,40,Yes,0
2771,33,M,Marketing,3,3.8,4.4,5.0,75,Yes,0
2772,28,F,Sales,9,4.4,4.1,4.1,46,Yes,0
2773,57,M,HR,2,2.1,3.6,4.9,3,Yes,1
2774,64,M,IT,7,3.5,1.8,3.0,0,Yes,1
2775,36,M,Finance,2,3.5,3.5,1.7,72,Yes,1
2776,45,F,Finance,7,2.2,1.0,4.7,39,Yes,0
2777,46,M,Finance,2,4.7,2.6,4.9,72,Yes,1
2778,26,F,IT,8,1.6,3.8,4.3,68,No,0
2779,59,F,Finance,1,4.5,3.8,2.6,37,No,1
2780,62,F,Finance,6,4.9,1.4,3.6,32,Yes,0
2781,64,F,IT,2,4.2,3.6,3.4,7,Yes,0
2782,32,F,Finance,4,3.0,4.7,4.8,15,No,0
2783,29,M,IT,7,2.7,4.3,3.8,8,No,0
2784,54,F,Marketing,6,3.4,1.6,3.5,68,No,1
2785,34,M,Marketing,5,4.7,4.6,1.3,20,No,1
2786,55,M,HR,1,2.1,3.6,4.6,41,No,0
2787,27,F,Marketing,3,4.3,1.2,4.8,96,No,1
2788,27,M,Marketing,1,3.1,4.1,4.6,7,No,1
2789,46,M,Marketing,2,4.6,1.8,2.7,53,No,0
2790,26,F,HR,5,1.9,4.3,2.3,72,No,0
2791,28,F,Sales,7,1.3,4.6,2.8,70,Yes,1
2792,25,F,Finance,9,3.2,4.3,1.1,70,Yes,1
2793,41,F,Sales,6,4.2,3.6,1.6,5,No,0
2794,30,F,IT,9,1.7,1.2,2.4,57,Yes,1
2795,35,M,Finance,1,2.3,2.1,2.8,95,No,1
2796,21,M,Marketing,3,3.9,4.1,4.8,80,Yes,0
2797,39,F,IT,5,2.2,3.0,4.1,38,Yes,1
2798,59,F,Finance,2,3.0,3.2,3.8,28,Yes,1
2799,62,M,Marketing,5,3.8,1.2,3.2,12,Yes,1
2800,38,F,IT,1,2.7,1.1,3.7,8,No,0
2801,20,M,Marketing,3,4.4,1.8,2.9,39,Yes,0
2802,34,F,Sales,8,1.2,4.7,1.6,44,No,0
2803,22,M,HR,7,3.7,3.7,3.0,53,Yes,0
2804,60,F,Sales,2,1.6,3.9,4.6,16,Yes,0
2805,48,F,Marketing,4,1.9,4.0,2.4,42,Yes,1
2806,32,F,Sales,4,4.1,3.4,3.5,2,No,0
2807,27,M,HR,5,4.6,3.3,1.3,90,Yes,1
2808,25,M,IT,1,2.2,2.1,1.2,34,Yes,1
2809,58,M,IT,2,4.4,3.6,4.1,20,Yes,0
2810,32,F,IT,9,3.6,3.0,1.1,64,Yes,0
2811,54,F,Marketing,3,4.2,2.5,4.9,68,Yes,1
2812,54,F,Marketing,8,3.5,4.7,1.1,82,No,0
2813,48,M,Marketing,2,4.4,3.6,3.4,63,No,1
2814,60,F,Marketing,4,4.2,2.4,3.2,47,No,0
2815,50,F,HR,4,2.0,3.7,3.6,87,No,0
2816,47,M,Sales,6,2.1,1.1,1.7,67,Yes,1
2817,44,F,IT,4,1.5,2.9,1.0,70,Yes,0
2818,23,M,Marketing,2,1.9,4.3,2.2,98,No,1
2819,58,M,Marketing,3,2.6,2.4,1.0,20,No,0
2820,62,M,IT,4,3.8,2.0,1.5,80,No,0
2821,45,F,IT,3,4.9,2.9,1.6,92,No,0
2822,20,M,HR,4,3.0,2.4,1.2,30,Yes,1
2823,30,M,Marketing,1,1.5,4.8,4.0,20,No,0
2824,45,M,Finance,9,4.0,2.1,4.5,21,Yes,0
2825,47,F,IT,3,1.5,1.8,2.3,90,Yes,0
2826,29,F,IT,8,4.5,3.1,1.1,40,Yes,1
2827,49,F,HR,1,1.7,2.1,1.5,24,Yes,0
2828,39,M,Marketing,4,1.7,3.7,1.1,1,No,0
2829,45,M,Sales,5,4.4,2.4,4.5,16,Yes,0
2830,64,M,Finance,3,2.7,3.0,2.8,68,Yes,1
2831,28,F,Sales,3,2.7,3.6,4.9,9,No,1
2832,54,M,IT,3,2.5,3.8,2.5,16,Yes,1
2833,52,F,Sales,1,4.6,1.8,4.9,26,Yes,1
2834,62,F,Finance,2,1.6,2.4,2.6,42,No,0
2835,44,M,Sales,2,2.0,4.7,2.8,12,No,0
2836,46,M,Sales,6,1.4,3.3,1.7,11,Yes,1
2837,22,F,Finance,2,3.1,1.8,1.9,90,Yes,0
2838,37,M,Marketing,3,4.5,4.5,5.0,50,No,1
2839,19,M,IT,5,1.6,2.7,3.8,72,No,0
2840,31,M,IT,6,3.7,3.8,4.8,72,Yes,0
2841,20,M,Finance,2,4.2,1.4,1.4,99,Yes,0
2842,21,F,Finance,1,1.3,1.1,3.1,34,Yes,0
2843,19,F,Finance,1,1.1,1.1,1.8,98,No,0
2844,43,F,IT,9,3.0,3.1,2.8,3,No,0
2845,30,M,Sales,1,3.5,2.3,1.8,6,Yes,0
2846,30,F,Sales,1,4.5,1.6,4.6,73,No,1
2847,53,M,HR,1,4.9,4.1,3.0,23,Yes,1
2848,30,M,Sales,7,1.1,4.4,1.2,76,No,0
2849,43,M,HR,3,4.8,1.6,1.3,52,No,1
2850,47,F,Finance,7,2.8,3.8,1.3,69,No,1
2851,59,F,Sales,4,2.1,2.6,3.9,38,Yes,0
2852,56,F,IT,7,2.6,3.0,4.3,10,Yes,1
2853,57,M,Finance,6,2.0,4.2,2.5,82,Yes,0
2854,23,M,Marketing,8,3.4,1.8,3.2,5,Yes,1
2855,25,M,HR,8,2.3,3.3,4.0,54,Yes,1
2856,38,F,HR,7,3.3,3.2,1.6,11,No,0
2857,54,M,Sales,6,1.9,3.0,3.1,33,Yes,0
2858,63,F,Finance,6,4.2,2.8,3.1,29,No,0
2859,33,M,Marketing,7,2.8,1.7,4.5,52,Yes,1
2860,21,F,Finance,7,4.5,3.7,3.5,26,Yes,1
2861,50,F,Marketing,3,2.7,3.3,2.7,25,No,0
2862,54,F,Finance,1,4.3,1.3,1.9,87,Yes,0
2863,22,F,IT,9,3.9,4.4,2.6,33,Yes,0
2864,18,M,IT,1,1.2,1.5,4.8,1,Yes,1
2865,38,F,IT,4,2.5,1.6,4.3,66,Yes,0
2866,25,F,Sales,5,1.6,3.9,3.2,53,Yes,1
2867,55,M,Finance,4,1.8,4.2,4.4,17,No,1
2868,27,M,HR,3,4.6,3.7,4.5,72,No,1
2869,61,M,HR,7,2.1,2.7,4.4,67,Yes,1
2870,64,M,Marketing,4,2.8,3.3,1.5,77,No,1
2871,18,F,IT,7,4.1,1.4,3.5,59,Yes,1
2872,56,M,Sales,8,2.5,3.5,4.9,68,Yes,1
2873,36,F,Marketing,7,3.6,2.9,1.7,31,Yes,1
2874,38,M,IT,7,2.2,3.2,1.3,48,Yes,0
2875,48,F,Finance,8,3.2,3.8,1.0,62,No,1
2876,21,M,IT,2,3.6,2.5,3.8,78,No,0
2877,43,M,IT,3,4.3,3.5,3.2,24,Yes,1
2878,34,F,IT,6,1.2,4.5,2.8,14,Yes,0
2879,55,F,HR,4,1.4,3.9,2.8,77,No,0
2880,48,M,Sales,1,1.6,1.2,1.1,38,Yes,0
2881,50,M,Finance,7,4.0,3.6,2.1,42,No,1
2882,33,M,Marketing,2,1.8,2.1,4.8,54,No,1
2883,19,F,IT,6,4.1,1.1,3.8,3,Yes,1
2884,31,M,HR,3,3.7,1.3,2.9,71,No,1
2885,30,F,Finance,1,4.4,2.8,1.2,35,Yes,0
2886,51,M,Sales,5,3.4,2.7,4.7,85,Yes,0
2887,31,M,IT,6,1.7,2.1,1.6,75,No,0
2888,51,M,Sales,8,3.4,2.1,3.1,56,No,0
2889,36,M,Marketing,4,2.1,2.6,3.3,26,No,1
2890,18,F,Sales,3,3.7,1.6,3.8,82,No,0
2891,64,M,IT,7,1.1,4.4,4.7,93,Yes,1
2892,64,M,IT,9,1.5,2.9,1.2,50,No,1
2893,32,F,IT,6,4.0,1.3,3.3,85,Yes,0
2894,42,M,Finance,2,3.6,2.4,3.6,84,No,0
2895,64,F,HR,7,1.1,1.4,1.4,38,No,1
2896,64,M,HR,4,2.8,1.4,4.8,88,No,0
2897,40,F,Sales,1,1.3,2.5,2.7,74,Yes,1
2898,52,F,HR,2,1.6,4.2,3.9,70,No,0
2899,32,M,Finance,2,4.0,4.5,1.3,42,No,1
2900,62,M,Finance,9,4.0,2.2,4.8,12,No,0
2901,41,F,Marketing,4,3.6,3.7,1.2,48,Yes,0
2902,23,M,Sales,2,2.5,4.6,4.2,79,Yes,1
2903,26,M,Marketing,9,1.3,2.7,1.7,2,Yes,1
2904,46,M,Marketing,7,2.9,4.2,4.9,42,Yes,0
2905,40,M,Sales,3,3.6,3.0,1.4,84,No,0
2906,40,M,Sales,8,1.9,2.3,2.9,78,Yes,1
2907,40,F,Finance,9,4.8,2.2,1.9,52,Yes,0
2908,60,F,IT,8,4.7,5.0,3.9,14,Yes,0
2909,60,F,Marketing,7,3.1,4.7,4.7,0,Yes,0
2910,29,M,Finance,9,4.4,2.7,1.9,55,No,0
2911,22,F,HR,8,1.8,1.1,2.5,8,Yes,0
2912,63,F,Sales,7,4.9,2.5,4.8,49,No,0
2913,21,F,IT,7,3.3,3.2,1.5,94,Yes,0
2914,60,M,Marketing,2,3.6,1.7,4.2,25,Yes,1
2915,33,F,Finance,8,3.2,4.6,3.2,15,No,1
2916,53,F,Sales,7,1.2,2.6,3.0,80,No,0
2917,47,M,IT,5,1.5,3.0,4.9,63,Yes,1
2918,28,F,Marketing,2,3.5,4.6,1.3,37,No,1
2919,47,F,Finance,4,1.2,4.8,2.9,73,No,0
2920,23,F,Sales,8,4.0,4.0,4.2,56,No,0
2921,36,F,Marketing,9,3.9,4.4,4.9,24,Yes,1
2922,51,F,Marketing,1,2.0,4.6,2.0,69,Yes,0
2923,37,F,Marketing,5,3.4,2.7,2.6,54,Yes,0
2924,61,M,IT,6,4.6,1.9,1.6,26,Yes,1
2925,64,M,IT,8,1.4,1.7,1.5,24,No,1
2926,60,M,Finance,5,3.6,3.0,2.2,86,No,1
2927,51,F,Marketing,1,1.7,2.3,2.2,2,Yes,0
2928,23,M,HR,6,1.0,2.7,1.3,47,Yes,1
2929,23,M,HR,7,1.4,2.4,4.6,91,No,0
2930,62,F,Marketing,4,3.0,2.3,4.6,47,Yes,1
2931,29,F,HR,6,4.7,3.8,4.1,71,No,0
2932,54,F,Sales,5,1.3,2.1,4.6,97,Yes,1
2933,31,M,Finance,4,2.4,3.0,2.5,41,No,0
2934,23,M,Marketing,4,2.3,1.5,4.5,96,No,1
2935,47,F,Finance,2,3.8,1.8,1.3,38,Yes,0
2936,51,F,IT,8,2.8,4.6,4.5,0,Yes,1
2937,22,M,Marketing,3,3.9,2.5,3.9,9,Yes,1
2938,44,F,IT,7,3.5,1.2,2.8,81,Yes,0
2939,40,F,Marketing,8,3.3,4.5,4.4,80,Yes,1
2940,49,F,HR,7,3.1,3.4,2.7,43,Yes,1
2941,40,M,Finance,7,3.4,2.3,3.0,17,No,1
2942,48,M,IT,3,1.9,3.8,4.8,91,Yes,0
2943,22,M,IT,9,3.7,2.5,2.0,60,No,1
2944,58,M,HR,8,2.0,2.5,1.9,4,No,1
2945,30,F,Finance,3,3.9,3.5,1.4,73,No,1
2946,29,F,Finance,6,3.0,5.0,3.4,41,No,0
2947,22,M,Finance,9,3.4,2.8,3.7,16,No,1
2948,24,F,HR,1,3.1,3.1,4.4,98,No,1
2949,64,F,Marketing,9,4.8,3.7,1.3,99,No,1
2950,48,M,Finance,9,2.5,4.0,3.2,3,No,0
2951,57,F,Sales,8,2.0,3.1,3.5,39,Yes,1
2952,30,M,Marketing,1,3.9,2.2,2.6,84,No,1
2953,24,F,HR,3,2.4,1.7,4.7,77,Yes,1
2954,20,M,Marketing,3,4.5,1.7,4.5,86,Yes,1
2955,24,F,IT,5,2.0,3.2,3.1,73,No,0
2956,35,M,IT,9,3.7,1.1,1.1,22,Yes,1
2957,19,F,Sales,2,3.8,4.4,1.2,30,Yes,1
2958,36,F,HR,4,4.1,2.8,4.3,37,Yes,0
2959,28,F,HR,6,4.1,1.2,3.7,55,Yes,0
2960,52,F,Finance,2,4.6,2.1,1.6,81,No,0
2961,21,F,Sales,2,2.4,1.1,2.2,3,Yes,1
2962,25,M,Marketing,9,1.1,3.0,4.4,18,No,0
2963,41,F,HR,6,2.6,2.8,4.3,79,No,0
2964,25,M,Marketing,3,1.5,1.6,3.9,93,No,1
2965,51,M,Finance,5,3.1,4.0,4.9,58,No,0
2966,30,F,Sales,5,4.2,3.6,4.1,35,Yes,0
2967,57,F,Marketing,2,1.1,3.6,1.6,14,No,1
2968,63,M,Sales,8,4.0,3.8,2.1,71,Yes,0
2969,61,F,Sales,4,4.0,3.5,1.8,26,No,0
2970,27,F,Marketing,3,3.1,1.4,2.5,23,No,1
2971,59,F,IT,5,1.8,1.1,2.1,89,No,1
2972,50,F,Marketing,4,2.4,1.4,3.6,80,Yes,1
2973,32,M,IT,8,2.1,3.5,4.5,84,No,0
2974,38,F,Marketing,4,3.2,3.2,3.8,38,Yes,0
2975,47,M,Sales,6,2.5,1.9,4.5,7,Yes,0
2976,42,F,Sales,8,1.8,1.1,1.9,97,No,0
2977,43,M,Marketing,1,3.5,1.1,4.6,31,Yes,0
2978,46,M,HR,1,3.3,2.0,2.2,15,No,0
2979,24,F,Marketing,1,3.1,4.9,3.0,31,No,0
2980,35,F,IT,1,1.8,4.1,3.6,20,Yes,1
2981,22,F,Marketing,1,2.1,2.6,1.6,29,No,0
2982,33,F,IT,5,4.7,2.1,1.4,67,Yes,0
2983,59,M,IT,8,2.3,1.2,3.8,58,No,1
2984,63,M,Sales,9,1.0,3.3,3.3,12,No,0
2985,24,M,HR,2,1.1,1.3,4.9,26,Yes,0
2986,64,F,Marketing,5,3.2,1.8,4.3,40,Yes,1
2987,19,F,HR,9,2.6,3.6,1.5,26,No,1
2988,31,F,IT,9,1.6,3.7,2.0,91,No,0
2989,37,M,Sales,2,2.8,1.8,1.3,96,No,1
2990,47,F,Marketing,9,3.7,4.8,3.2,14,Yes,1
2991,34,M,Sales,8,4.6,1.0,3.7,66,No,1
2992,22,F,Finance,9,2.2,4.8,4.7,80,No,0
2993,20,F,HR,5,3.4,4.2,1.1,17,Yes,0
2994,64,F,IT,2,2.9,4.6,4.0,94,No,1
2995,56,M,HR,7,3.9,4.5,1.2,32,No,1
2996,31,M,HR,7,4.5,3.9,2.3,63,Yes,1
2997,50,F,Marketing,4,1.1,4.1,2.0,80,No,1
2998,18,F,Marketing,5,1.5,3.7,3.9,91,No,0
2999,23,M,Finance,8,4.5,1.5,2.7,48,No,0
3000,49,M,Finance,1,2.1,4.6,2.3,55,Yes,0
3001,61,F,HR,5,4.9,4.4,3.6,56,No,1
3002,26,M,IT,1,4.6,4.2,4.1,59,No,1
3003,55,M,Sales,7,1.5,3.8,4.1,68,No,0
3004,19,F,HR,5,3.2,3.7,3.7,49,No,0
3005,53,M,Sales,1,1.8,1.0,1.2,70,No,0
3006,44,M,Sales,5,4.9,1.2,1.3,23,No,0
3007,42,F,Marketing,6,4.6,3.5,3.4,82,No,0
3008,57,F,HR,6,4.4,4.1,4.6,20,No,0
3009,28,F,IT,4,1.7,4.7,4.3,27,Yes,0
3010,54,F,Sales,5,2.9,2.2,1.2,24,No,0
3011,38,M,HR,8,3.2,4.6,1.9,48,No,1
3012,41,M,Finance,4,4.7,3.7,4.3,56,Yes,1
3013,29,F,HR,1,4.3,3.7,3.2,65,Yes,0
3014,46,F,Marketing,1,4.9,4.8,4.2,61,Yes,1
3015,56,F,Marketing,1,1.5,3.8,4.1,56,Yes,0
3016,24,F,Finance,2,1.0,4.3,4.2,32,No,0
3017,61,M,Marketing,4,1.2,2.4,1.3,12,Yes,1
3018,38,F,IT,7,1.4,4.0,3.5,82,No,1
3019,25,M,IT,8,3.7,4.5,3.5,14,Yes,1
3020,47,M,Finance,1,4.6,3.4,2.2,0,No,0
3021,20,M,Sales,1,2.1,3.5,2.0,40,Yes,1
3022,23,F,IT,8,3.6,4.6,1.2,8,Yes,1
3023,59,F,IT,3,1.2,2.3,4.3,49,Yes,0
3024,56,F,Finance,7,1.2,2.7,4.5,33,No,0
3025,40,F,IT,6,1.9,5.0,3.6,55,No,1
3026,27,M,Sales,3,3.0,2.7,3.9,31,No,1
3027,46,F,Marketing,2,2.0,2.9,4.7,31,Yes,1
3028,27,M,Sales,6,2.4,4.0,1.6,91,Yes,0
3029,38,M,Sales,7,3.8,3.4,1.9,28,Yes,1
3030,30,F,Marketing,9,5.0,2.8,4.0,23,No,1
3031,54,M,Sales,3,3.1,3.8,2.2,12,No,0
3032,18,M,HR,9,3.5,4.5,2.9,95,No,0
3033,33,F,Sales,2,4.5,2.6,3.3,20,No,0
3034,21,F,Finance,1,3.7,3.0,4.2,11,No,0
