CustomerID,Age,Gender,Location,PurchaseFrequency,AvgOrderValue,TimeSinceLastPurchase,Churn
2776,51,F,"South Raymond, New Hampshire",6,38.47,320,0
2777,43,M,"Churchmouth, Missouri",19,70.67,266,1
2778,28,F,"New Ashley, Nebraska",9,130.39,109,0
2779,68,M,"East Mariafort, Virginia",2,75.01,279,1
2780,29,M,"Jacobview, New Jersey",3,91.0,118,0
2781,34,M,"Selenaburgh, New York",7,178.75,138,0
2782,49,F,"West Jeffrey, Michigan",11,130.23,246,0
2783,50,M,"Lake Charles, Nebraska",14,94.59,148,0
2784,51,M,"Rodriguezborough, Maryland",18,151.66,193,0
2785,50,M,"Lake Angelashire, Utah",14,126.61,224,1
2786,58,F,"West Gregory, Utah",7,33.6,13,0
2787,20,F,"East Timothy, Virginia",19,86.78,338,1
2788,47,F,"Jennafort, North Dakota",12,112.63,349,0
2789,44,M,"North Robinton, Pennsylvania",11,101.74,283,0
2790,68,F,"Richardtown, West Virginia",5,31.97,358,0
2791,27,M,"Ashleyshire, North Dakota",18,23.15,168,1
2792,37,F,"South Larryland, Delaware",7,37.53,334,0
2793,47,F,"South Lisastad, Washington",2,177.98,43,1
2794,33,M,"South Lisa, New York",1,153.87,18,0
2795,54,F,"Warnerfort, Maine",18,23.89,94,1
2796,65,F,"Annatown, Maine",19,187.38,212,0
2797,24,F,"Lake Jennifer, Michigan",2,27.81,338,1
2798,39,M,"Campbellton, Pennsylvania",2,115.66,251,1
2799,41,M,"Haynesbury, Hawaii",7,44.58,87,1
2800,50,M,"South Alan, Colorado",14,34.0,284,0
2801,68,M,"Dodsonton, Maine",10,154.35,177,0
2802,29,M,"Kevinport, Texas",13,124.01,143,1
2803,62,F,"Martinport, South Dakota",13,179.09,29,1
2804,18,F,"West Mariahbury, Mississippi",9,192.63,69,0
2805,29,F,"East Karenberg, Nebraska",8,170.73,187,1
2806,42,M,"Port Ryanfurt, Arizona",14,111.42,111,0
2807,36,F,"East Kimberly, Missouri",18,143.21,230,0
2808,47,F,"Margaretborough, Mississippi",9,133.3,3,1
2809,66,M,"New Zacharystad, Oregon",2,153.02,238,0
2810,65,F,"Barryville, Michigan",14,127.41,207,1
2811,37,M,"Lake Marymouth, Tennessee",18,46.87,212,0
2812,63,F,"Perezhaven, Kentucky",17,103.58,208,0
2813,27,F,"South Rebeccachester, Alaska",4,103.72,138,1
2814,34,M,"West Christinachester, Indiana",3,32.46,143,0
2815,64,M,"Port Mark, Illinois",9,101.03,58,1
2816,67,M,"Cruzfurt, California",2,14.86,94,1
2817,36,F,"Patrickville, Indiana",5,157.92,279,1
2818,54,F,"Kennethshire, Kansas",12,159.16,346,1
2819,59,M,"Anneburgh, Nebraska",12,183.2,286,0
2820,40,M,"Elliottberg, Oregon",18,115.96,23,1
2821,23,M,"North Jessicabury, Louisiana",1,199.02,220,0
2822,44,M,"South Rachel, Montana",19,125.09,209,0
2823,40,F,"Jenniferhaven, North Carolina",15,30.97,196,0
2824,52,F,"Maryland, North Dakota",9,169.81,127,0
2825,48,F,"Davisburgh, West Virginia",13,50.06,22,0
2826,28,M,"West Jamieport, Oklahoma",4,72.14,273,0
2827,62,F,"East Mark, Tennessee",10,112.81,93,0
2828,36,F,"Joshuashire, Tennessee",9,109.84,296,0
2829,57,M,"Smithbury, Rhode Island",9,30.97,7,1
2830,20,M,"Jenniferberg, Kentucky",9,134.27,125,1
2831,31,F,"Port Suzanneport, Delaware",10,108.2,335,0
2832,19,F,"New Reginaport, Alabama",8,45.0,242,0
2833,61,F,"Charlesfort, Connecticut",13,31.79,21,0
2834,19,M,"Lake John, Florida",15,138.65,318,0
2835,60,F,"Alantown, Pennsylvania",9,158.15,215,1
2836,37,F,"East Alexander, Ohio",6,187.11,345,1
2837,36,F,"Catherinehaven, New York",12,23.82,139,0
2838,40,M,"New Jacobchester, Arizona",5,80.98,322,0
2839,68,F,"Port Donald, Florida",18,83.57,154,1
2840,48,F,"West Alexandraborough, Minnesota",2,178.58,206,1
2841,69,F,"Cassandratown, South Dakota",11,186.79,38,0
2842,23,M,"West Harry, Vermont",5,42.52,136,0
2843,33,F,"Bakermouth, Alaska",11,139.91,166,0
2844,64,F,"Mikaylashire, New Jersey",14,37.82,85,0
2845,62,F,"Browntown, New Jersey",15,62.52,16,0
2846,57,M,"Josephmouth, Arkansas",1,128.19,228,0
2847,21,F,"Lake Kathleen, Michigan",3,174.75,352,1
2848,52,F,"Lake Mariahland, Utah",9,97.88,186,1
2849,27,F,"North Patricia, Virginia",14,183.0,249,0
2850,42,M,"Jeffreyton, Nevada",18,94.69,36,0
2851,28,F,"Petersfort, New York",9,174.18,105,1
2852,30,M,"Thompsonmouth, Alabama",18,84.27,93,1
2853,24,F,"Lake Jeremybury, Idaho",5,73.23,300,0
2854,58,M,"Lewismouth, New York",5,132.18,306,1
2855,54,F,"East John, Mississippi",17,157.03,260,1
2856,46,F,"Rebeccahaven, West Virginia",3,27.71,254,1
2857,25,M,"Port Richard, Florida",13,104.7,37,1
2858,51,M,"North Michaelburgh, Hawaii",6,179.87,11,0
2859,62,M,"Mariaport, Louisiana",6,24.04,42,1
2860,40,M,"East Kevinmouth, Arkansas",18,137.53,49,1
2861,25,M,"New Jamesbury, Arizona",2,74.57,248,0
2862,22,M,"West Patrick, Alaska",6,128.52,343,1
2863,19,F,"Lake Jasmineborough, New York",16,148.49,49,1
2864,61,M,"Shawnview, Arkansas",9,77.18,16,0
2865,51,F,"New Jeremymouth, Nevada",13,121.87,267,1
2866,20,F,"East Brendahaven, Oklahoma",19,94.53,215,1
2867,46,M,"South Adamton, Iowa",15,118.16,334,1
2868,24,M,"New Jamesport, Minnesota",11,152.44,324,0
2869,36,M,"Meganstad, Michigan",2,112.15,110,0
2870,63,M,"Carolton, Tennessee",16,50.21,291,0
2871,22,M,"Shieldsmouth, Montana",6,154.21,361,1
2872,18,F,"Christopherbury, South Carolina",9,143.43,143,0
2873,40,M,"Coleside, Maryland",2,22.77,22,1
2874,31,F,"Lake Mindy, Kansas",15,167.49,217,1
2875,30,M,"Obrienbury, Idaho",3,150.74,36,0
2876,38,F,"West Hollyborough, Alabama",6,132.69,247,0
2877,34,M,"New Breannamouth, Nevada",9,25.82,165,0
2878,58,M,"North Maryfurt, Delaware",10,40.8,133,0
2879,31,M,"Michaelburgh, New Jersey",13,10.19,311,0
2880,25,F,"Emilyborough, North Dakota",3,136.93,33,0
2881,45,F,"Jeremyview, Oregon",17,184.89,116,0
2882,64,F,"Port Kellyshire, Iowa",15,138.09,24,1
2883,43,M,"Lake Brittanyton, Maine",9,176.62,35,0
2884,40,M,"New Michael, Iowa",10,20.48,118,1
2885,63,M,"South Jason, Nevada",17,169.0,254,0
2886,64,M,"Lake Thomaston, South Dakota",19,144.08,24,1
2887,45,F,"Torreshaven, Idaho",7,116.5,2,0
2888,42,M,"East Robertmouth, Pennsylvania",11,130.55,163,0
2889,35,M,"Lake Jessicashire, Wisconsin",9,173.91,285,0
2890,28,M,"Lake Matthew, Wyoming",18,107.56,196,1
2891,68,F,"Troyburgh, Oregon",13,30.8,12,1
2892,19,M,"South Williamburgh, New York",4,49.9,96,1
2893,43,F,"South Brian, Pennsylvania",10,195.32,183,1
2894,20,F,"Caitlinchester, Utah",14,129.02,92,1
2895,32,M,"Mcdowellshire, Arizona",18,101.2,151,1
2896,50,F,"Hoganview, Connecticut",16,177.78,254,1
2897,40,F,"Port William, Arizona",15,184.08,66,0
2898,61,F,"Pamelaton, Maine",11,132.26,363,1
2899,58,F,"Smithfort, Virginia",2,93.37,190,1
2900,55,F,"Kevinside, Massachusetts",10,87.62,70,0
2901,26,M,"New Daniel, New Mexico",18,150.56,356,1
2902,23,M,"Raymouth, Alaska",6,145.86,167,0
2903,43,F,"Castrochester, Hawaii",9,14.94,248,0
2904,62,F,"Stevenview, New Jersey",6,165.88,222,1
2905,27,F,"South Andrew, Idaho",6,50.12,205,0
2906,38,M,"New Christopher, Washington",16,83.51,155,0
2907,27,F,"Megantown, North Carolina",16,54.36,291,0
2908,35,M,"Andreashire, Nevada",19,52.25,154,1
2909,18,F,"South Kevinmouth, California",11,167.18,8,0
2910,28,F,"Smithton, Vermont",3,153.81,279,1
2911,69,F,"Port Felicia, Arkansas",6,82.79,234,1
2912,30,M,"Alexanderstad, Minnesota",5,88.31,140,0
2913,34,F,"West Cody, Florida",10,168.6,39,0
2914,49,F,"Kevinville, Arizona",8,190.19,15,1
2915,60,M,"Timothyville, Rhode Island",11,164.2,81,1
2916,68,M,"Lake Codyton, Alaska",1,23.94,264,0
2917,54,F,"Christopherstad, Texas",12,116.58,54,0
2918,60,F,"Lawsonborough, South Dakota",13,138.08,196,1
2919,33,M,"Port Derekport, Missouri",13,93.87,30,0
2920,52,F,"Benitezshire, Montana",2,30.97,202,1
2921,55,M,"Hessville, South Dakota",9,15.24,306,1
2922,69,M,"Lake Alexandraburgh, Florida",4,94.81,171,0
2923,30,M,"Riddletown, Wisconsin",7,134.54,219,0
2924,63,M,"New William, Virginia",10,99.87,150,1
2925,49,M,"North Victoria, Wisconsin",11,197.3,355,0
2926,41,F,"Port Noah, Illinois",2,195.53,167,0
2927,60,F,"West Randystad, Oklahoma",15,135.64,325,1
2928,45,F,"Beckberg, Florida",18,156.05,356,0
2929,29,M,"Lake Jamesburgh, Vermont",4,176.07,341,1
2930,36,F,"Herreraton, Oklahoma",9,51.42,69,0
2931,52,M,"Lake Jameshaven, Arizona",10,176.38,216,0
2932,41,M,"Thomasstad, New Hampshire",16,35.31,238,1
2933,23,F,"Rhondaborough, California",18,164.87,203,1
2934,21,F,"South Amandatown, Maine",9,146.02,231,0
2935,67,M,"Davidview, Nevada",19,149.64,56,0
2936,56,F,"Bradleyton, Maine",15,157.36,174,0
2937,25,M,"Joseview, New Mexico",17,173.8,266,1
2938,55,F,"Meyermouth, Pennsylvania",1,194.66,150,0
2939,41,F,"Dennisshire, Nebraska",6,98.84,191,1
2940,21,F,"Lauramouth, New Hampshire",11,156.33,337,0
2941,51,F,"New Sarah, Arizona",14,170.68,181,1
2942,66,M,"Lake Alexandra, Idaho",13,156.28,175,1
2943,41,M,"Lopezborough, Tennessee",7,95.34,8,1
2944,39,F,"North Haleyburgh, Washington",9,102.88,291,1
2945,22,M,"Jonesburgh, Idaho",15,111.37,360,1
2946,24,M,"Port Jeremiah, Wisconsin",18,25.26,178,0
2947,32,M,"Colleenbury, Kansas",2,97.13,181,0
2948,33,M,"Douglastown, Arkansas",18,63.56,351,0
2949,67,F,"Kathleenton, New Jersey",9,77.37,305,0
2950,34,F,"Gonzalesfort, Mississippi",18,143.57,223,0
2951,26,F,"Jessicaside, Indiana",8,15.04,341,0
2952,41,F,"Matthewland, New York",9,108.63,78,0
2953,64,M,"North Mark, Idaho",5,16.58,21,0
2954,25,M,"Michellebury, Virginia",6,81.7,248,1
2955,31,M,"Gallegosview, Alaska",10,70.07,48,0
2956,46,M,"Jacksonview, Indiana",7,67.04,265,1
2957,52,F,"New Amy, Wyoming",14,175.35,122,0
2958,48,F,"East Julietown, South Carolina",11,173.78,271,0
2959,45,F,"Harrellton, Wyoming",3,85.47,113,0
2960,57,F,"Wilsonberg, Nevada",13,57.92,139,0
2961,42,M,"Maureenfort, Nevada",16,91.07,289,0
2962,28,M,"Port Jenniferstad, Kansas",2,172.61,169,1
2963,51,M,"South William, Ohio",14,87.89,113,1
2964,54,F,"Port Sheriside, Alabama",8,181.68,277,0
2965,50,F,"Danielhaven, Oklahoma",8,89.23,78,0
2966,36,M,"Sandraburgh, Georgia",8,93.04,103,1
2967,46,F,"Howardshire, Minnesota",2,38.28,264,0
2968,35,F,"East Mark, Kentucky",13,41.63,233,0
2969,69,M,"West John, Wyoming",2,132.39,111,0
2970,32,M,"North Miguel, Rhode Island",8,20.89,185,1
2971,64,F,"Lake Amandatown, Florida",11,171.01,274,0
2972,41,M,"East Annton, Wyoming",15,154.41,117,1
2973,37,F,"Johnsonburgh, Massachusetts",12,30.98,364,1
2974,49,M,"Robertburgh, Louisiana",9,99.11,199,0
2975,33,M,"North Randy, Alabama",13,82.62,239,1
2976,42,F,"Port Eduardoshire, Kentucky",19,30.78,364,0
2977,37,M,"Allenport, Virginia",19,171.21,198,0
2978,69,F,"Chloeport, Pennsylvania",6,74.0,230,1
2979,18,M,"New Thomas, California",11,100.92,210,1
2980,28,M,"Blaketon, Missouri",8,23.29,31,0
2981,55,M,"Lake Shelby, Idaho",11,110.07,242,1
2982,19,M,"South Carolynville, Washington",6,186.04,127,1
2983,56,F,"West Dennisfort, Minnesota",15,162.93,91,0
2984,35,F,"Housefurt, Massachusetts",1,100.67,42,0
2985,53,F,"Port Audreyside, New Mexico",14,17.89,164,0
2986,66,M,"Lake Elizabeth, Kansas",11,160.34,175,1
2987,65,M,"Ericville, Connecticut",14,195.7,277,1
2988,53,M,"Lake Jordan, Massachusetts",14,137.78,261,1
2989,24,F,"South Melissa, Wisconsin",1,153.87,168,1
2990,58,F,"South Joseph, Nebraska",14,56.81,259,1
2991,60,F,"Matthewborough, North Carolina",10,57.94,148,1
2992,42,M,"Meganside, West Virginia",7,100.01,181,1
2993,66,F,"East Coreyton, Oregon",8,60.43,189,1
2994,26,M,"Jenniferhaven, Massachusetts",15,197.23,82,1
2995,57,M,"North Benjaminview, Indiana",15,187.91,34,1
2996,40,F,"Grayside, New Mexico",16,112.39,353,0
2997,22,M,"Castilloside, Maine",12,118.21,3,1
2998,65,F,"Taylorland, Arkansas",12,18.54,144,1
2999,36,F,"Richardland, Virginia",14,149.62,212,1
3000,56,F,"South Carlos, Iowa",14,134.35,162,1
3001,68,F,"Kelseyton, Rhode Island",19,84.52,355,0
3002,24,F,"Justinborough, Maryland",4,107.76,188,0
3003,31,M,"Port Jesus, Wyoming",18,197.96,279,0
3004,19,F,"Paulshire, California",16,151.75,285,1
3005,61,M,"Timothystad, Colorado",8,67.81,87,1
3006,42,M,"Fishershire, South Dakota",19,46.01,285,1
3007,29,M,"East Bethanyberg, New York",2,42.38,348,0
3008,66,M,"North Christina, Alaska",7,42.74,177,0
3009,22,M,"Rayberg, Maine",18,34.58,232,0
3010,49,M,"East Pamelastad, Hawaii",17,176.82,11,0
3011,43,M,"Hardytown, Texas",17,113.83,44,1
3012,66,M,"Lake Cheryl, West Virginia",5,51.24,14,0
3013,28,F,"Victoriaburgh, Delaware",16,92.85,28,1
3014,42,F,"Erikafurt, South Carolina",16,157.2,330,0
3015,23,F,"New Margaretchester, Texas",5,181.44,328,1
3016,61,F,"Alexandershire, Wyoming",19,73.67,343,0
3017,30,M,"Port Jenny, Oklahoma",18,134.88,297,1
3018,50,M,"Stephensmouth, New Mexico",5,17.56,324,1
3019,51,M,"New Rachelmouth, New Jersey",12,166.17,83,0
3020,35,M,"Yvonneland, Rhode Island",2,72.86,38,0
3021,49,M,"Lake Daniellefurt, Maryland",7,183.94,323,1
3022,34,F,"North Maryburgh, Vermont",11,38.45,285,0
3023,49,M,"Morrisonstad, Delaware",8,70.47,304,0
3024,65,F,"Emilyville, Nebraska",10,189.03,305,1
3025,20,F,"Lewistown, Pennsylvania",17,81.28,178,0
3026,25,F,"New Nicoleton, Arizona",7,63.05,361,1
3027,51,F,"Thompsonfort, Oklahoma",13,61.94,224,1
3028,59,M,"West Lance, West Virginia",18,26.8,348,1
3029,61,M,"Spencerview, Alabama",8,189.94,172,1
3030,19,F,"Garciaberg, Nebraska",1,173.4,176,1
3031,51,F,"Marquezbury, South Dakota",7,87.86,106,1
3032,33,F,"North Johnborough, Wyoming",12,81.95,236,0
3033,34,M,"Cruzview, South Carolina",4,121.34,309,0
3034,37,M,"East Gina, New York",18,50.35,349,1
3035,47,F,"Sierraton, North Dakota",11,62.29,12,1
3036,69,F,"Danielsmouth, Nebraska",15,27.24,272,1
3037,19,F,"East Patriciaburgh, New York",2,125.41,229,1
3038,64,M,"Gonzalezmouth, Mississippi",15,173.65,47,0
3039,58,F,"Port Hollyland, California",6,93.87,179,0
3040,59,M,"East Roychester, Nevada",19,50.78,123,1
3041,57,F,"Smithmouth, Michigan",3,51.61,170,0
3042,57,F,"West Dylanton, Arkansas",18,177.13,264,1
3043,35,F,"West Samuel, West Virginia",3,24.85,134,0
3044,33,F,"Jonathanborough, Alaska",8,87.95,69,0
3045,59,M,"Davidburgh, Rhode Island",10,125.12,97,0
3046,54,M,"Rosehaven, Georgia",15,76.76,298,0
3047,40,M,"Millerburgh, Tennessee",16,151.3,115,1
3048,31,F,"North Geraldchester, Nebraska",6,172.54,116,1
3049,69,M,"Thompsonton, Hawaii",12,196.98,56,1
3050,59,M,"Port Sherri, North Dakota",14,175.25,30,1
3051,29,M,"New Amyshire, Mississippi",11,120.43,189,0
3052,54,M,"New Janetborough, Virginia",5,166.62,208,1
3053,60,F,"Aprilfort, South Carolina",11,100.27,174,0
3054,59,F,"West Kristen, Washington",6,61.58,77,1
3055,36,F,"Lake Andresland, Rhode Island",8,145.17,20,0
3056,44,F,"South Thomas, Oklahoma",6,68.38,112,0
3057,61,F,"Lake Courtney, Oklahoma",1,50.58,347,0
3058,58,M,"North Kennethfort, Virginia",5,18.43,124,1
3059,65,M,"Port Isaacfort, Pennsylvania",12,97.39,259,0
3060,41,M,"West Joshuachester, Massachusetts",4,189.89,111,0
3061,41,F,"North James, Montana",13,136.27,86,0
3062,21,F,"Heathmouth, New Hampshire",12,96.25,202,0
3063,18,M,"Martinmouth, New Mexico",16,21.22,206,1
3064,44,M,"Smithhaven, Missouri",13,119.54,21,0
3065,52,F,"Murphyview, Arizona",19,198.22,147,1
3066,40,F,"North Luisport, Delaware",15,53.97,261,1
3067,29,M,"Andrewsberg, Illinois",17,112.05,177,0
3068,67,F,"Taylorfurt, Nevada",1,168.08,177,1
3069,22,M,"Fergusonberg, Virginia",18,120.61,239,0
3070,58,M,"Alexanderberg, Arkansas",19,130.89,269,0
3071,46,M,"East Juanville, Nebraska",9,146.11,179,1
3072,31,F,"New Samuelton, Pennsylvania",4,148.24,68,1
3073,23,F,"Alejandrotown, Missouri",10,164.77,300,1
3074,66,F,"New Christinemouth, Rhode Island",6,25.11,317,1
3075,67,F,"Michaelport, Maryland",15,88.74,201,0
3076,22,M,"North Melanie, Alabama",11,172.37,208,1
3077,18,M,"Lake Emily, Missouri",11,106.77,172,0
3078,24,F,"Rebeccachester, West Virginia",13,127.76,343,1
3079,46,M,"Cookburgh, Georgia",3,176.29,25,1
3080,34,M,"Jameschester, Colorado",18,187.12,61,1
3081,50,F,"Thomasfort, Georgia",3,70.54,13,1
3082,36,F,"South Christopher, Alaska",11,157.04,78,0
3083,61,M,"Lake Paulville, North Carolina",9,57.46,154,1
3084,38,F,"Savannahhaven, Georgia",17,116.04,32,1
3085,62,F,"Maryland, South Dakota",3,182.98,27,1
3086,30,M,"New James, New Jersey",9,113.21,130,0
3087,57,F,"West Maria, Florida",8,45.88,355,0
3088,23,M,"Crystalshire, South Dakota",7,21.49,258,1
3089,36,M,"Billyside, Mississippi",2,110.28,256,1
3090,19,M,"Lisatown, Montana",3,118.53,325,0
3091,20,M,"North Paige, Florida",16,113.85,68,1
3092,42,M,"Whitneyfort, Utah",1,183.71,278,0
3093,23,M,"Wernertown, South Carolina",9,80.25,338,1
3094,38,M,"North Tyronehaven, South Dakota",6,55.51,220,1
3095,45,F,"Lake Belindafurt, Alabama",1,16.29,326,0
3096,19,M,"North Bruceland, Louisiana",17,155.94,67,0
3097,37,M,"New Teresa, Nebraska",1,25.83,158,0
3098,44,M,"New Aliciaton, Montana",5,154.11,84,1
3099,28,M,"Port Jamesfurt, New Mexico",12,160.1,93,0
3100,66,F,"South Dawn, California",8,29.04,260,0
3101,60,M,"Lake Kaylafurt, Alaska",1,73.79,288,0
3102,28,M,"Stephensland, South Dakota",19,124.83,99,1
3103,23,M,"Michaelborough, Michigan",11,158.66,154,1
3104,56,F,"Whitestad, Hawaii",9,46.45,327,1
3105,43,F,"New Andrew, Alaska",13,130.87,82,1
3106,58,M,"Barberchester, Wisconsin",1,78.63,140,1
3107,50,M,"Millerchester, Massachusetts",7,19.86,186,1
3108,37,M,"Michelleside, Virginia",14,122.09,133,1
3109,63,M,"West Patrick, North Carolina",19,182.19,74,1
3110,19,M,"Hobbsside, South Carolina",7,117.07,191,1
3111,43,F,"Madisonberg, Indiana",16,152.98,215,0
3112,46,M,"East Johnland, Nevada",19,24.98,71,0
3113,34,M,"Scotttown, Arizona",6,92.81,89,0
3114,50,M,"East Andrew, Massachusetts",3,114.96,244,1
3115,43,M,"Curtisport, Kentucky",5,19.58,91,0
3116,38,F,"Port Tammy, Virginia",4,185.86,233,1
3117,39,F,"Macdonaldmouth, Maryland",15,25.92,64,0
3118,34,F,"South Jonville, Louisiana",2,33.79,105,0
3119,47,F,"East William, North Dakota",15,61.17,77,0
3120,24,M,"Calvinborough, Vermont",15,107.6,118,0
3121,56,F,"Port Derrick, Missouri",16,22.94,121,1
3122,69,F,"Gatesshire, Mississippi",18,10.82,299,1
3123,31,M,"Thomasview, West Virginia",16,43.27,361,1
3124,54,F,"Samuelhaven, Oregon",2,48.06,295,1
3125,67,M,"East Christineburgh, New Hampshire",3,84.24,157,0
3126,52,F,"Andreamouth, Massachusetts",15,170.83,96,1
3127,26,F,"Sarahtown, Minnesota",3,62.56,48,0
3128,28,F,"Traciton, Alaska",5,122.95,125,1
3129,25,F,"West Kristintown, Maine",19,149.53,131,1
3130,48,M,"Ramoshaven, Maryland",10,135.23,15,1
3131,55,F,"Sheltonshire, Nevada",19,186.05,202,1
3132,28,F,"Port Richard, Utah",14,129.57,19,1
3133,56,M,"Port Angel, Louisiana",9,151.99,117,1
3134,39,M,"North Allison, New York",15,106.65,277,0
3135,37,F,"Lake Lisafurt, Alabama",1,24.02,172,1
3136,25,F,"Christianview, Alabama",3,52.49,14,1
3137,21,M,"Villegasville, Mississippi",7,37.91,90,0
3138,22,M,"West Aaronside, Arizona",6,27.44,144,1
3139,63,F,"North Scottmouth, Montana",18,155.74,104,0
3140,53,M,"Lake Ronaldberg, North Dakota",2,82.1,218,1
3141,64,F,"Barbaraberg, Virginia",4,43.85,223,0
3142,54,F,"South Maryton, Utah",2,72.66,364,0
3143,18,F,"Lake Eric, Mississippi",7,147.6,58,0
3144,64,M,"Rebeccamouth, New Jersey",18,123.11,130,0
3145,63,M,"North Jasmineshire, Virginia",19,28.62,138,0
3146,56,M,"New Elizabethport, Maine",4,84.93,347,1
3147,32,F,"North Leonview, Alabama",17,126.04,331,0
3148,34,M,"South Micheal, Oregon",19,172.48,289,1
3149,47,M,"Port Randybury, South Dakota",16,175.65,218,1
3150,55,M,"Michaelfurt, New Jersey",8,38.97,361,0
3151,44,F,"Millerburgh, Michigan",19,33.97,192,1
3152,37,F,"Kelseyburgh, New York",15,119.05,208,0
3153,38,F,"Munozbury, Hawaii",9,95.47,72,1
3154,50,F,"Suechester, Rhode Island",19,131.57,38,0
3155,31,M,"Ianborough, New Jersey",5,112.4,334,1
3156,66,F,"Davidmouth, Colorado",3,172.32,131,0
3157,45,M,"Jonesside, Massachusetts",2,20.58,130,0
3158,49,F,"Jenniferport, Florida",15,53.72,286,1
3159,68,M,"South Karenmouth, Ohio",13,24.52,354,0
3160,56,F,"New Andrew, Texas",14,32.88,241,1
3161,42,M,"Port Carrie, New York",11,54.86,202,0
3162,48,M,"East Danielfurt, New Mexico",8,45.23,307,0
3163,28,M,"West Karen, Arizona",3,139.38,259,1
3164,22,M,"Melaniemouth, Mississippi",19,76.49,244,1
3165,30,M,"Kimberlytown, Missouri",11,70.24,327,0
3166,63,F,"Thomaston, Tennessee",14,80.84,111,1
3167,22,F,"Cristinaborough, Iowa",13,87.52,44,1
3168,38,F,"North Abigailside, Mississippi",2,12.06,22,0
3169,41,F,"Ayershaven, Nevada",12,61.5,223,0
3170,35,M,"Craigfurt, New Hampshire",3,26.72,284,0
3171,44,F,"Michaelmouth, Massachusetts",19,150.76,111,0
3172,20,F,"Lanceborough, Indiana",13,125.29,180,0
3173,22,F,"Donaldtown, North Carolina",1,123.12,272,1
3174,62,F,"West Christopher, South Dakota",8,17.29,362,0
3175,66,M,"North Anthonyview, South Carolina",19,98.43,319,1
3176,64,M,"New Marctown, Virginia",7,98.55,44,1
3177,68,M,"North Abigail, New Jersey",6,168.48,149,0
3178,22,F,"Quinnville, Oregon",8,32.92,265,0
3179,38,F,"Paigeport, Rhode Island",1,188.19,307,1
3180,24,M,"New Kenneth, North Carolina",17,134.26,92,0
3181,45,F,"Griffinburgh, Pennsylvania",14,10.21,214,1
3182,37,F,"Robertshire, Rhode Island",15,73.9,278,1
3183,35,M,"Kimberlyhaven, Maryland",14,190.34,79,0
3184,26,M,"Port Paul, Iowa",12,26.79,13,1
3185,49,F,"Stephenborough, New York",17,29.79,174,1
3186,44,F,"Santiagoville, West Virginia",15,165.3,342,0
3187,41,F,"South Lindseyborough, Maryland",10,165.27,105,1
3188,22,M,"Lake Taylorton, California",5,183.22,109,1
3189,31,F,"Wolfeland, Utah",17,194.34,184,1
3190,30,M,"North Terrimouth, Wisconsin",3,182.92,107,0
3191,53,M,"West Sarah, Mississippi",10,33.09,63,1
3192,59,M,"Beasleyhaven, South Dakota",15,63.08,225,1
3193,32,M,"Davisville, Missouri",13,167.32,188,0
3194,66,M,"Alexandermouth, South Dakota",12,15.91,32,0
3195,64,M,"Port Joshuaview, Maine",8,82.18,22,0
3196,64,M,"Lake Markfort, Delaware",16,68.05,315,1
3197,26,F,"North Ronaldburgh, Maine",16,32.71,259,0
3198,34,M,"New Austinfort, West Virginia",13,13.18,292,0
3199,18,F,"Kelseyland, Arizona",4,98.9,261,1
3200,50,M,"Patriciaton, Mississippi",6,102.98,30,1
3201,60,F,"Heatherbury, New Mexico",7,136.08,115,0
3202,37,M,"Rileyberg, Wyoming",7,152.95,271,0
3203,37,M,"Nunezmouth, Wisconsin",14,49.61,205,1
3204,20,F,"Shirleymouth, Idaho",18,80.1,266,1
3205,22,F,"Randyberg, Pennsylvania",16,101.73,133,0
3206,19,F,"New Desireemouth, New York",10,184.01,327,1
3207,50,F,"Smithfort, New Mexico",6,94.94,263,1
3208,51,M,"East Ryan, Wisconsin",14,121.19,130,1
3209,26,F,"Lake Brittany, Minnesota",2,58.08,195,0
3210,69,F,"South Jonathanport, Nebraska",11,39.59,178,1
3211,62,F,"East Mariah, Utah",14,183.13,3,0
3212,29,M,"Port Stephanie, Tennessee",11,96.38,245,0
